REG_NAME,REG_CODE,ADM_STATUS,DIST_CODE,EA_NUMBER,EA_CODE,TA_CODE,TA_NAME,TPA,TOTAL_MALE,TOTAL_FEMA,TOTAL_HH,_sum,DIST_NAME2,POPULATION,district_name,total_population
Central,2,Rural,206,803.0,20611803.0,20611.0,TA Mtema,Nambuma Town Planning Area,431.0,456.0,179.0,574.1158913128245,Lilongwe,  887  ,LILONGWE,887
Central,2,Rural,206,802.0,20611802.0,20611.0,TA Mtema,Nambuma Town Planning Area,356.0,339.0,165.0,906.8530042643245,Lilongwe District,695,Lilongwe,695 people
Central,2,Rural,206,10.0,20611010.0,20611.0,TA Mtema,,437.0,492.0,264.0,1076.2847803088623,Lilongwe District,929,Lilongwe District,929.0
Central,2,Rural,206,25.0,20611025.0,20611.0,TA Mtema,,410.0,403.0,176.0,822.0583947665943,Lilongwe District,813 people,Lilongwe,813 people
Central,2,Rural,206,57.0,20611057.0,20611.0,TA Mtema,,507.0,521.0,223.0,1107.7823642883016,Lilongwe District,1028,Lilongwe,1028
Central,2,Rural,206,21.0,20611021.0,20611.0,TA Mtema,,406.0,441.0,185.0,869.2003508422032,lilongwe,847,Lilongwe District,847.0
Central,2,Rural,206,42.0,20611042.0,20611.0,TA Mtema,,447.0,435.0,189.0,1022.0781211839106,lilongwe,882 people,LILONGWE,  882  
Central,2,Rural,206,53.0,20611053.0,20611.0,TA Mtema,,389.0,442.0,182.0,738.3924052365044,  Lilongwe  ,831,lilongwe,831
Central,2,Rural,206,1.0,20606001.0,20606.0,TA Mazengera,,312.0,373.0,180.0,596.701160596634,lilongwe,685.0,LILONGWE,685 people
Central,2,Rural,206,801.0,20606801.0,20606.0,TA Mazengera,Nkhoma Town Planning Area,296.0,327.0,128.0,697.6203093108784,Lilongwe District,  623  ,Lilongwe District,623
Central,2,Rural,206,901.0,20606901.0,20606.0,TA Mazengera,Nkhoma Forest Reserve,22.0,16.0,13.0,1694.479895199869,Lilongwe,38,Lilongwe,38.0
Central,2,Rural,206,902.0,20606902.0,20606.0,TA Mazengera,Chilenje Forest Reserve,22.0,27.0,12.0,57.56634882518882,Lilongwe,  49  ,Lilongwe District,49
Central,2,Rural,206,122.0,20606122.0,20606.0,TA Mazengera,,336.0,329.0,154.0,396.0461809429221,Lilongwe,665,Lilongwe District,665
Central,2,Rural,206,120.0,20606120.0,20606.0,TA Mazengera,,364.0,421.0,187.0,569.7102039330347,  Lilongwe  ,785,LILONGWE,785 people
Central,2,Rural,206,121.0,20606121.0,20606.0,TA Mazengera,,306.0,325.0,143.0,443.3445301395342,LILONGWE,631,Lilongwe District,631
Central,2,Rural,206,119.0,20606119.0,20606.0,TA Mazengera,,423.0,441.0,191.0,557.738351201518,  Lilongwe  ,864.0,Lilongwe,  864  
Central,2,Rural,206,118.0,20606118.0,20606.0,TA Mazengera,,541.0,555.0,265.0,1021.8741518910188,  Lilongwe  ,1096,Lilongwe,1096 people
Central,2,Rural,206,117.0,20606117.0,20606.0,TA Mazengera,,370.0,434.0,190.0,369.46410948348387,lilongwe,804.0,Lilongwe,804 people
Central,2,Rural,206,116.0,20606116.0,20606.0,TA Mazengera,,570.0,605.0,283.0,620.7829774719555,Lilongwe,"1,175",lilongwe,1175.0
Central,2,Rural,206,114.0,20606114.0,20606.0,TA Mazengera,,662.0,656.0,326.0,1044.9780646084832,Lilongwe,1318.0,  Lilongwe  ,1318.0
Central,2,Rural,206,115.0,20606115.0,20606.0,TA Mazengera,,573.0,607.0,271.0,864.7637707067076,LILONGWE,1180 people,Lilongwe,1180.0
Central,2,Rural,206,111.0,20606111.0,20606.0,TA Mazengera,,405.0,424.0,207.0,1126.8744785512176,lilongwe,829,lilongwe,829 people
Central,2,Rural,206,110.0,20606110.0,20606.0,TA Mazengera,,564.0,575.0,256.0,871.9770570567952,Lilongwe,  1139  ,Lilongwe,1139
Central,2,Rural,206,113.0,20606113.0,20606.0,TA Mazengera,,453.0,486.0,216.0,2030.354621462788,Lilongwe,939,LILONGWE,  939  
Central,2,Rural,206,112.0,20606112.0,20606.0,TA Mazengera,,366.0,370.0,179.0,1158.6778602981944,Lilongwe,  736  ,Lilongwe,736
Central,2,Rural,206,106.0,20606106.0,20606.0,TA Mazengera,,639.0,739.0,364.0,1126.4494646173553,Lilongwe,1378,Lilongwe District,1378 people
Central,2,Rural,206,107.0,20606107.0,20606.0,TA Mazengera,,750.0,803.0,381.0,1418.8210464967294,Lilongwe,  1553  ,Lilongwe District,"1,553"
Central,2,Rural,206,108.0,20606108.0,20606.0,TA Mazengera,,306.0,356.0,167.0,1002.9008368141284,  Lilongwe  ,662,lilongwe,662.0
Central,2,Rural,206,105.0,20606105.0,20606.0,TA Mazengera,,522.0,517.0,243.0,745.3050709120644,Lilongwe,"1,039",Lilongwe District,  1039  
Central,2,Rural,206,104.0,20606104.0,20606.0,TA Mazengera,,498.0,539.0,248.0,738.3848998989282,Lilongwe District,1037 people,LILONGWE,1037.0
Central,2,Rural,206,103.0,20606103.0,20606.0,TA Mazengera,,453.0,509.0,236.0,1092.612197234091,Lilongwe,962 people,LILONGWE,962.0
Central,2,Rural,206,102.0,20606102.0,20606.0,TA Mazengera,,396.0,418.0,194.0,948.7514528751911,Lilongwe,814,Lilongwe,814
Central,2,Rural,206,101.0,20606101.0,20606.0,TA Mazengera,,638.0,684.0,314.0,1669.5385373010736,Lilongwe District,  1322  ,Lilongwe District,"1,322"
Central,2,Rural,206,100.0,20606100.0,20606.0,TA Mazengera,,470.0,583.0,270.0,1542.5600460861233,Lilongwe,"1,053",  Lilongwe  ,1053.0
Central,2,Rural,206,99.0,20606099.0,20606.0,TA Mazengera,,555.0,638.0,293.0,1918.242538187696,Lilongwe,1193.0,lilongwe,1193
Central,2,Rural,206,98.0,20606098.0,20606.0,TA Mazengera,,372.0,449.0,210.0,936.9336422734401,Lilongwe District,  821  ,  Lilongwe  ,821.0
Central,2,Rural,206,97.0,20606097.0,20606.0,TA Mazengera,,326.0,366.0,188.0,1213.3451200887387,Lilongwe District,692,Lilongwe District,  692  
Central,2,Rural,206,94.0,20606094.0,20606.0,TA Mazengera,,84.0,246.0,261.0,1607.7225854294747,lilongwe,330.0,LILONGWE,  330  
Central,2,Rural,206,95.0,20606095.0,20606.0,TA Mazengera,,456.0,522.0,219.0,1162.8343848328611,  Lilongwe  ,978,LILONGWE,978
Central,2,Rural,206,109.0,20606109.0,20606.0,TA Mazengera,,499.0,552.0,244.0,1041.8509245860391,LILONGWE,"1,051",Lilongwe,"1,051"
Central,2,Rural,206,90.0,20606090.0,20606.0,TA Mazengera,,630.0,725.0,314.0,1274.2979322562203,Lilongwe District,  1355  ,Lilongwe,1355 people
Central,2,Rural,206,93.0,20606093.0,20606.0,TA Mazengera,,362.0,452.0,180.0,650.7855505781207,LILONGWE,814 people,LILONGWE,814
Central,2,Rural,206,92.0,20606092.0,20606.0,TA Mazengera,,301.0,282.0,128.0,597.2039063380847,Lilongwe,583,Lilongwe,  583  
Central,2,Rural,206,82.0,20606082.0,20606.0,TA Mazengera,,406.0,472.0,235.0,877.8076772675074,LILONGWE,878 people,Lilongwe,878.0
Central,2,Rural,206,81.0,20606081.0,20606.0,TA Mazengera,,280.0,359.0,192.0,766.2206671744366,  Lilongwe  ,639.0,Lilongwe,639
Central,2,Rural,206,80.0,20606080.0,20606.0,TA Mazengera,,396.0,412.0,208.0,490.973114915105,Lilongwe,808 people,LILONGWE,808.0
Central,2,Rural,206,91.0,20606091.0,20606.0,TA Mazengera,,566.0,610.0,265.0,545.0831174592569,lilongwe,1176.0,  Lilongwe  ,"1,176"
Central,2,Rural,206,83.0,20606083.0,20606.0,TA Mazengera,,264.0,291.0,137.0,446.1932850624954,Lilongwe,555,  Lilongwe  ,555
Central,2,Rural,206,85.0,20606085.0,20606.0,TA Mazengera,,455.0,474.0,225.0,896.0745470073296,Lilongwe,929 people,LILONGWE,  929  
Central,2,Rural,206,89.0,20606089.0,20606.0,TA Mazengera,,403.0,389.0,184.0,389.9674366287924,Lilongwe,  792  ,LILONGWE,  792  
Central,2,Rural,206,84.0,20606084.0,20606.0,TA Mazengera,,402.0,445.0,232.0,1652.4449376044827,Lilongwe,847,Lilongwe,847.0
Central,2,Rural,206,86.0,20606086.0,20606.0,TA Mazengera,,371.0,375.0,185.0,1093.7899245243595,LILONGWE,746 people,LILONGWE,746 people
Central,2,Rural,206,41.0,20606041.0,20606.0,TA Mazengera,,548.0,654.0,297.0,1120.6226352603794,Lilongwe,1202,  Lilongwe  ,"1,202"
Central,2,Rural,206,44.0,20606044.0,20606.0,TA Mazengera,,369.0,405.0,191.0,560.5202227135414,lilongwe,  774  ,LILONGWE,774 people
Central,2,Rural,206,45.0,20606045.0,20606.0,TA Mazengera,,415.0,449.0,226.0,532.000885273393,Lilongwe,864.0,Lilongwe,864 people
Central,2,Rural,206,88.0,20606088.0,20606.0,TA Mazengera,,318.0,328.0,151.0,676.5865868035099,  Lilongwe  ,646.0,  Lilongwe  ,  646  
Central,2,Rural,206,87.0,20606087.0,20606.0,TA Mazengera,,526.0,562.0,251.0,473.1453757220213,Lilongwe,"1,088",Lilongwe District,1088 people
Central,2,Rural,206,36.0,20606036.0,20606.0,TA Mazengera,,408.0,409.0,211.0,603.140016931476,lilongwe,817,LILONGWE,817.0
Central,2,Rural,206,37.0,20606037.0,20606.0,TA Mazengera,,390.0,407.0,185.0,1537.7549437071004,Lilongwe District,797.0,Lilongwe,797
Central,2,Rural,206,40.0,20606040.0,20606.0,TA Mazengera,,427.0,464.0,272.0,1735.0730808028084,LILONGWE,891,Lilongwe,891
Central,2,Rural,206,35.0,20606035.0,20606.0,TA Mazengera,,360.0,465.0,290.0,831.2192646412167,  Lilongwe  ,825,lilongwe,825
Central,2,Rural,206,34.0,20606034.0,20606.0,TA Mazengera,,532.0,586.0,281.0,1201.7610085991569,Lilongwe,1118.0,Lilongwe,1118.0
Central,2,Rural,206,96.0,20606096.0,20606.0,TA Mazengera,,650.0,741.0,330.0,1183.9194641652505,LILONGWE,  1391  ,Lilongwe District,1391.0
Central,2,Rural,206,33.0,20606033.0,20606.0,TA Mazengera,,268.0,333.0,178.0,483.0412107624068,LILONGWE,  601  ,LILONGWE,601
Central,2,Rural,206,31.0,20606031.0,20606.0,TA Mazengera,,312.0,385.0,192.0,1361.4703299957591,  Lilongwe  ,697.0,lilongwe,697.0
Central,2,Rural,206,39.0,20606039.0,20606.0,TA Mazengera,,447.0,573.0,296.0,1112.6881282438978,Lilongwe,1020,lilongwe,  1020  
Central,2,Rural,206,38.0,20606038.0,20606.0,TA Mazengera,,510.0,530.0,247.0,980.9671956648117,Lilongwe,  1040  ,  Lilongwe  ,"1,040"
Central,2,Rural,206,32.0,20606032.0,20606.0,TA Mazengera,,307.0,387.0,183.0,842.00486982503,Lilongwe District,  694  ,Lilongwe,694
Central,2,Rural,206,30.0,20606030.0,20606.0,TA Mazengera,,525.0,523.0,232.0,1114.1180380888989,lilongwe,"1,048",  Lilongwe  ,1048 people
Central,2,Rural,206,29.0,20606029.0,20606.0,TA Mazengera,,323.0,331.0,160.0,1107.7110586738113,Lilongwe,654.0,lilongwe,654
Central,2,Rural,206,28.0,20606028.0,20606.0,TA Mazengera,,282.0,285.0,135.0,455.30593700150064,Lilongwe District,567 people,Lilongwe District,567 people
Central,2,Rural,206,7.0,20606007.0,20606.0,TA Mazengera,,234.0,276.0,129.0,374.9823956750667,Lilongwe District,  510  ,  Lilongwe  ,510 people
Central,2,Rural,206,6.0,20606006.0,20606.0,TA Mazengera,,208.0,220.0,109.0,1032.862576199668,lilongwe,428 people,Lilongwe District,428
Central,2,Rural,206,42.0,20606042.0,20606.0,TA Mazengera,,391.0,431.0,203.0,627.1151242870317,Lilongwe,822.0,  Lilongwe  ,822
Central,2,Rural,206,27.0,20606027.0,20606.0,TA Mazengera,,518.0,569.0,250.0,1097.6449031324948,Lilongwe District,1087.0,lilongwe,  1087  
Central,2,Rural,206,25.0,20606025.0,20606.0,TA Mazengera,,431.0,476.0,207.0,1178.080829350498,Lilongwe District,  907  ,lilongwe,907
Central,2,Rural,206,3.0,20606003.0,20606.0,TA Mazengera,,300.0,376.0,183.0,595.462862666995,Lilongwe District,676,lilongwe,676
Central,2,Rural,206,5.0,20606005.0,20606.0,TA Mazengera,,338.0,420.0,228.0,1267.2217566479144,Lilongwe,758,LILONGWE,  758  
Central,2,Rural,206,4.0,20606004.0,20606.0,TA Mazengera,,351.0,368.0,162.0,483.2805929340449,LILONGWE,  719  ,lilongwe,  719  
Central,2,Rural,206,43.0,20606043.0,20606.0,TA Mazengera,,313.0,375.0,177.0,531.870777865437,Lilongwe,688,  Lilongwe  ,688.0
Central,2,Rural,206,26.0,20606026.0,20606.0,TA Mazengera,,565.0,627.0,276.0,1342.9403868922248,  Lilongwe  ,1192 people,Lilongwe,1192 people
Central,2,Rural,206,48.0,20606048.0,20606.0,TA Mazengera,,279.0,313.0,184.0,691.6529975172804,  Lilongwe  ,592,lilongwe,592
Central,2,Rural,206,46.0,20606046.0,20606.0,TA Mazengera,,477.0,521.0,272.0,1277.391704652048,  Lilongwe  ,998.0,LILONGWE,998 people
Central,2,Rural,206,47.0,20606047.0,20606.0,TA Mazengera,,367.0,443.0,205.0,527.9015700889759,Lilongwe District,  810  ,Lilongwe District,810 people
Central,2,Rural,206,62.0,20606062.0,20606.0,TA Mazengera,,508.0,531.0,268.0,1084.7289962067107,Lilongwe,1039 people,  Lilongwe  ,1039
Central,2,Rural,206,79.0,20606079.0,20606.0,TA Mazengera,,713.0,802.0,361.0,2032.6804647399188,  Lilongwe  ,  1515  ,  Lilongwe  ,"1,515"
Central,2,Rural,206,63.0,20606063.0,20606.0,TA Mazengera,,471.0,518.0,261.0,907.5860027974044,  Lilongwe  ,989.0,  Lilongwe  ,989
Central,2,Rural,206,61.0,20606061.0,20606.0,TA Mazengera,,630.0,684.0,356.0,1039.9042015515959,Lilongwe,1314.0,Lilongwe,  1314  
Central,2,Rural,206,78.0,20606078.0,20606.0,TA Mazengera,,398.0,454.0,205.0,988.9962348829282,lilongwe,852 people,Lilongwe,852
Central,2,Rural,206,64.0,20606064.0,20606.0,TA Mazengera,,342.0,377.0,185.0,2877.279457618021,LILONGWE,719,Lilongwe,719.0
Central,2,Rural,206,77.0,20606077.0,20606.0,TA Mazengera,,474.0,555.0,268.0,1197.9633991098212,LILONGWE,1029 people,LILONGWE,1029 people
Central,2,Rural,206,76.0,20606076.0,20606.0,TA Mazengera,,336.0,361.0,183.0,1071.9975906634663,  Lilongwe  ,  697  ,Lilongwe,  697  
Central,2,Rural,206,75.0,20606075.0,20606.0,TA Mazengera,,332.0,364.0,169.0,1222.8217056959677,  Lilongwe  ,696.0,lilongwe,696 people
Central,2,Rural,206,71.0,20606071.0,20606.0,TA Mazengera,,438.0,488.0,244.0,708.1138129205087,Lilongwe,926,LILONGWE,926 people
Central,2,Rural,206,70.0,20606070.0,20606.0,TA Mazengera,,296.0,310.0,146.0,309.88340148060934,LILONGWE,606,lilongwe,606 people
Central,2,Rural,206,69.0,20606069.0,20606.0,TA Mazengera,,334.0,400.0,185.0,962.6777454861874,Lilongwe,  734  ,Lilongwe,734 people
Central,2,Rural,206,68.0,20606068.0,20606.0,TA Mazengera,,673.0,695.0,341.0,2238.050847332089,Lilongwe,"1,368",Lilongwe District,1368 people
Central,2,Rural,206,74.0,20606074.0,20606.0,TA Mazengera,,376.0,431.0,215.0,341.3899168023941,lilongwe,807.0,Lilongwe,807
Central,2,Rural,206,72.0,20606072.0,20606.0,TA Mazengera,,298.0,323.0,164.0,501.23493151243395,Lilongwe,621,LILONGWE,621 people
Central,2,Rural,206,73.0,20606073.0,20606.0,TA Mazengera,,644.0,733.0,343.0,484.9756283721643,Lilongwe,  1377  ,Lilongwe District,1377 people
Central,2,Rural,206,65.0,20606065.0,20606.0,TA Mazengera,,680.0,697.0,327.0,694.4860454994697,Lilongwe,  1377  ,Lilongwe,1377 people
Central,2,Rural,206,60.0,20606060.0,20606.0,TA Mazengera,,545.0,595.0,274.0,1068.4910045258875,Lilongwe District,  1140  ,LILONGWE,1140 people
Central,2,Rural,206,66.0,20606066.0,20606.0,TA Mazengera,,602.0,709.0,301.0,808.9307777107795,  Lilongwe  ,1311,Lilongwe District,1311.0
Central,2,Rural,206,67.0,20606067.0,20606.0,TA Mazengera,,559.0,615.0,309.0,609.7740716324744,LILONGWE,1174,lilongwe,"1,174"
Central,2,Rural,206,58.0,20606058.0,20606.0,TA Mazengera,,810.0,815.0,413.0,1026.0254294625731,Lilongwe,  1625  ,lilongwe,1625 people
Central,2,Rural,206,57.0,20606057.0,20606.0,TA Mazengera,,481.0,516.0,253.0,1432.5124960053736,  Lilongwe  ,997,Lilongwe,997.0
Central,2,Rural,206,18.0,20606018.0,20606.0,TA Mazengera,,628.0,717.0,343.0,666.9188721618434,LILONGWE,1345,lilongwe,"1,345"
Central,2,Rural,206,59.0,20606059.0,20606.0,TA Mazengera,,505.0,539.0,264.0,1550.2800725589752,LILONGWE,1044,lilongwe,  1044  
Central,2,Rural,206,56.0,20606056.0,20606.0,TA Mazengera,,591.0,629.0,312.0,1253.3124626226677,Lilongwe District,1220,Lilongwe,"1,220"
Central,2,Rural,206,55.0,20606055.0,20606.0,TA Mazengera,,435.0,493.0,218.0,217.7643120288434,LILONGWE,928 people,lilongwe,928
Central,2,Rural,206,54.0,20606054.0,20606.0,TA Mazengera,,335.0,378.0,183.0,411.94269551289693,Lilongwe District,713 people,Lilongwe,713.0
Central,2,Rural,206,53.0,20606053.0,20606.0,TA Mazengera,,246.0,273.0,130.0,1106.6040310797327,  Lilongwe  ,519,LILONGWE,519
Central,2,Rural,206,49.0,20606049.0,20606.0,TA Mazengera,,465.0,563.0,251.0,1372.3771752138653,  Lilongwe  ,  1028  ,  Lilongwe  ,1028
Central,2,Rural,206,17.0,20606017.0,20606.0,TA Mazengera,,578.0,581.0,342.0,848.8493390086855,LILONGWE,1159,LILONGWE,1159
Central,2,Rural,206,50.0,20606050.0,20606.0,TA Mazengera,,346.0,328.0,161.0,1239.0758643172371,LILONGWE,674.0,LILONGWE,  674  
Central,2,Rural,206,52.0,20606052.0,20606.0,TA Mazengera,,517.0,521.0,271.0,913.4583153086984,LILONGWE,"1,038",  Lilongwe  ,1038 people
Central,2,Rural,206,19.0,20606019.0,20606.0,TA Mazengera,,401.0,425.0,202.0,290.58654864760234,Lilongwe,826,Lilongwe,  826  
Central,2,Rural,206,24.0,20606024.0,20606.0,TA Mazengera,,402.0,422.0,232.0,1213.6261760553064,  Lilongwe  ,824.0,lilongwe,824 people
Central,2,Rural,206,51.0,20606051.0,20606.0,TA Mazengera,,472.0,518.0,235.0,1096.8397706360947,Lilongwe,990,LILONGWE,990
Central,2,Rural,206,22.0,20606022.0,20606.0,TA Mazengera,,296.0,346.0,176.0,1229.4474987627664,Lilongwe,642,LILONGWE,642
Central,2,Rural,206,23.0,20606023.0,20606.0,TA Mazengera,,294.0,323.0,163.0,686.6496365264497,lilongwe,617,  Lilongwe  ,  617  
Central,2,Rural,206,8.0,20606008.0,20606.0,TA Mazengera,,270.0,284.0,132.0,972.5018849693037,lilongwe,554,lilongwe,554 people
Central,2,Rural,206,21.0,20606021.0,20606.0,TA Mazengera,,558.0,637.0,322.0,791.114551442424,LILONGWE,  1195  ,LILONGWE,1195.0
Central,2,Rural,206,20.0,20606020.0,20606.0,TA Mazengera,,507.0,579.0,306.0,843.2837166759676,LILONGWE,"1,086",Lilongwe,1086.0
Central,2,Rural,206,16.0,20606016.0,20606.0,TA Mazengera,,394.0,425.0,217.0,1025.0192646205608,lilongwe,819,  Lilongwe  ,  819  
Central,2,Rural,206,15.0,20606015.0,20606.0,TA Mazengera,,338.0,371.0,180.0,715.2564684334653,lilongwe,  709  ,  Lilongwe  ,709 people
Central,2,Rural,206,9.0,20606009.0,20606.0,TA Mazengera,,347.0,345.0,142.0,554.3188858924995,Lilongwe District,692.0,lilongwe,692
Central,2,Rural,206,10.0,20606010.0,20606.0,TA Mazengera,,379.0,421.0,205.0,571.082189448237,Lilongwe District,800,Lilongwe District,800.0
Central,2,Rural,206,2.0,20606002.0,20606.0,TA Mazengera,,369.0,359.0,171.0,1156.399574886526,lilongwe,728.0,  Lilongwe  ,728
Central,2,Rural,206,14.0,20606014.0,20606.0,TA Mazengera,,454.0,550.0,256.0,865.660720470044,  Lilongwe  ,  1004  ,Lilongwe,1004 people
Central,2,Rural,206,13.0,20606013.0,20606.0,TA Mazengera,,454.0,520.0,244.0,730.4336388094471,  Lilongwe  ,974,Lilongwe,974
Central,2,Rural,206,11.0,20606011.0,20606.0,TA Mazengera,,365.0,373.0,169.0,848.0742114902881,LILONGWE,738,Lilongwe,  738  
Central,2,Rural,206,12.0,20606012.0,20606.0,TA Mazengera,,425.0,482.0,219.0,390.4997770058808,Lilongwe,907,lilongwe,907.0
Central,2,Rural,206,806.0,20606806.0,20606.0,TA Mazengera,Nkhoma Town Planning Area,380.0,426.0,197.0,397.64089802766046,Lilongwe,806,Lilongwe District,806
Central,2,Rural,206,804.0,20606804.0,20606.0,TA Mazengera,Nkhoma Town Planning Area,352.0,349.0,191.0,1446.0359353101323,  Lilongwe  ,701,  Lilongwe  ,701 people
Central,2,Rural,206,805.0,20606805.0,20606.0,TA Mazengera,Nkhoma Town Planning Area,385.0,451.0,203.0,1020.0590508194094,LILONGWE,  836  ,lilongwe,  836  
Central,2,Rural,206,802.0,20606802.0,20606.0,TA Mazengera,Nkhoma Town Planning Area,395.0,394.0,214.0,508.6325188618668,Lilongwe District,789.0,LILONGWE,789
Central,2,Rural,206,803.0,20606803.0,20606.0,TA Mazengera,Nkhoma Town Planning Area,268.0,362.0,156.0,1864.9629583822596,Lilongwe District,630,Lilongwe,  630  
Central,2,Rural,206,802.0,20604802.0,20604.0,TA Masumbankhunda,Malingunde Town Planning Area,590.0,651.0,276.0,798.9991956016472,Lilongwe,"1,241",LILONGWE,  1241  
Central,2,Rural,206,901.0,20604901.0,20604.0,TA Masumbankhunda,Dzalanyama Forest Reserve,284.0,260.0,97.0,1142.536952336374,  Lilongwe  ,544,Lilongwe,  544  
Central,2,Rural,206,1.0,20604001.0,20604.0,TA Masumbankhunda,,636.0,642.0,307.0,1508.2171606478605,Lilongwe,"1,278",Lilongwe District,1278.0
Central,2,Rural,206,2.0,20604002.0,20604.0,TA Masumbankhunda,,685.0,712.0,321.0,1422.227394990538,LILONGWE,  1397  ,Lilongwe,1397.0
Central,2,Rural,206,3.0,20604003.0,20604.0,TA Masumbankhunda,,514.0,556.0,243.0,1125.144109300889,lilongwe,1070.0,Lilongwe,"1,070"
Central,2,Rural,206,4.0,20604004.0,20604.0,TA Masumbankhunda,,491.0,590.0,243.0,999.1491218305908,Lilongwe District,1081.0,LILONGWE,1081
Central,2,Rural,206,6.0,20604006.0,20604.0,TA Masumbankhunda,,303.0,310.0,147.0,617.6327374609313,LILONGWE,613 people,LILONGWE,613
Central,2,Rural,206,16.0,20604016.0,20604.0,TA Masumbankhunda,,685.0,794.0,356.0,1280.5127253215685,Lilongwe,"1,479",Lilongwe District,1479 people
Central,2,Rural,206,17.0,20604017.0,20604.0,TA Masumbankhunda,,616.0,620.0,262.0,1500.5995674062804,LILONGWE,1236.0,Lilongwe,1236.0
Central,2,Rural,206,18.0,20604018.0,20604.0,TA Masumbankhunda,,596.0,707.0,320.0,1823.8639672031732,LILONGWE,1303,Lilongwe District,1303 people
Central,2,Rural,206,9.0,20604009.0,20604.0,TA Masumbankhunda,,640.0,802.0,336.0,2029.8724411794883,  Lilongwe  ,  1442  ,Lilongwe,1442
Central,2,Rural,206,15.0,20604015.0,20604.0,TA Masumbankhunda,,597.0,644.0,266.0,1280.5646229107078,Lilongwe,1241,  Lilongwe  ,1241.0
Central,2,Rural,206,51.0,20604051.0,20604.0,TA Masumbankhunda,,576.0,632.0,287.0,1157.1848293996711,lilongwe,1208,lilongwe,1208.0
Central,2,Rural,206,53.0,20604053.0,20604.0,TA Masumbankhunda,,599.0,641.0,314.0,1218.0697474754124,LILONGWE,1240.0,lilongwe,  1240  
Central,2,Rural,206,56.0,20604056.0,20604.0,TA Masumbankhunda,,730.0,739.0,364.0,1245.635256091066,LILONGWE,1469,Lilongwe,1469.0
Central,2,Rural,206,55.0,20604055.0,20604.0,TA Masumbankhunda,,604.0,697.0,374.0,889.7713766712172,lilongwe,1301 people,LILONGWE,1301.0
Central,2,Rural,206,52.0,20604052.0,20604.0,TA Masumbankhunda,,620.0,682.0,320.0,1691.6637765281196,Lilongwe,  1302  ,Lilongwe,1302 people
Central,2,Rural,206,49.0,20604049.0,20604.0,TA Masumbankhunda,,447.0,506.0,238.0,1330.1793163516331,LILONGWE,953,LILONGWE,  953  
Central,2,Rural,206,50.0,20604050.0,20604.0,TA Masumbankhunda,,890.0,986.0,445.0,2081.832200953982,lilongwe,  1876  ,lilongwe,"1,876"
Central,2,Rural,206,57.0,20604057.0,20604.0,TA Masumbankhunda,,434.0,462.0,166.0,632.4564677230076,Lilongwe District,896.0,LILONGWE,896
Central,2,Rural,206,58.0,20604058.0,20604.0,TA Masumbankhunda,,809.0,841.0,341.0,1274.7898772954572,Lilongwe,1650.0,lilongwe,1650.0
Central,2,Rural,206,59.0,20604059.0,20604.0,TA Masumbankhunda,,548.0,659.0,289.0,1339.8043353901076,LILONGWE,"1,207",Lilongwe,  1207  
Central,2,Rural,206,60.0,20604060.0,20604.0,TA Masumbankhunda,,612.0,679.0,328.0,1290.3862525135569,LILONGWE,1291,lilongwe,1291.0
Central,2,Rural,206,48.0,20604048.0,20604.0,TA Masumbankhunda,,744.0,807.0,363.0,1257.4504682263243,Lilongwe,"1,551",LILONGWE,1551.0
Central,2,Rural,206,46.0,20604046.0,20604.0,TA Masumbankhunda,,796.0,831.0,408.0,1269.5536936948515,LILONGWE,1627,Lilongwe,1627.0
Central,2,Rural,206,47.0,20604047.0,20604.0,TA Masumbankhunda,,783.0,766.0,371.0,2004.2780438368309,Lilongwe District,1549.0,  Lilongwe  ,"1,549"
Central,2,Rural,206,33.0,20604033.0,20604.0,TA Masumbankhunda,,778.0,865.0,416.0,1644.5501310146144,Lilongwe District,1643,lilongwe,1643 people
Central,2,Rural,206,12.0,20604012.0,20604.0,TA Masumbankhunda,,621.0,694.0,318.0,1203.717558435763,lilongwe,1315 people,lilongwe,"1,315"
Central,2,Rural,206,11.0,20604011.0,20604.0,TA Masumbankhunda,,565.0,560.0,240.0,999.0261010645037,LILONGWE,"1,125",  Lilongwe  ,1125.0
Central,2,Rural,206,10.0,20604010.0,20604.0,TA Masumbankhunda,,1082.0,1142.0,470.0,1340.785089547061,LILONGWE,2224.0,Lilongwe District,2224 people
Central,2,Rural,206,13.0,20604013.0,20604.0,TA Masumbankhunda,,680.0,726.0,321.0,1554.7444127353624,  Lilongwe  ,1406.0,  Lilongwe  ,"1,406"
Central,2,Rural,206,34.0,20604034.0,20604.0,TA Masumbankhunda,,587.0,638.0,293.0,1362.4405370588743,Lilongwe,"1,225",LILONGWE,1225.0
Central,2,Rural,206,45.0,20604045.0,20604.0,TA Masumbankhunda,,449.0,487.0,250.0,1139.2669910137824,Lilongwe District,936.0,lilongwe,936 people
Central,2,Rural,206,30.0,20604030.0,20604.0,TA Masumbankhunda,,480.0,537.0,248.0,1082.0538668812044,Lilongwe,1017.0,Lilongwe District,1017.0
Central,2,Rural,206,36.0,20604036.0,20604.0,TA Masumbankhunda,,780.0,854.0,417.0,1364.8685807972347,lilongwe,"1,634",Lilongwe,  1634  
Central,2,Rural,206,41.0,20604041.0,20604.0,TA Masumbankhunda,,669.0,764.0,347.0,1499.0097651225317,LILONGWE,1433.0,LILONGWE,1433 people
